edge,chemical,development,flower,hormone-aba-iaa-ga-br,hormone-ja-sa-ethylene,leaf,light,nutrients,root,rosette,seed,seedling1wk,seedling2wk,shoot,stress-light,stress-other,stress-pathogen,stress-salt-drought,stress-temperature,wholeplant,wt,avgwt
ATCG00800-ATMG00160,,,,,,,,,,,,,,,,170.4349,,,,,170.4349,170.4349
ATCG00800-ATMG00690,,,,,,,,,,,,,,,105.14825,,,,,,105.14825,105.14825
ATCG01020-ATMG00510,,,,,,,,,,,,,,,,,,,598.49,,598.49,598.49
ATCG00740-ATMG00630,,,,373.64667000000003,,,,,,,,,,,,,,,,,373.64667000000003,373.64667000000003
ATCG01060-ATMG00670,,,,,291.86655,,,,,,,,,,,,,,,,291.86655,291.86655
ATCG01060-ATMG00740,,,138.40767,,,,,,,,,,,,,,,,,,138.40767,138.40767
ATCG01060-ATMG00690,,,,,,,,,,,,,170.31433,,,,,,,,170.31433,170.31433
ATCG01060-ATMG00870,,,,373.74194,,,,,,,,,,,,,,,,,373.74194,373.74194
ATCG01070-ATMG01260,,1510.9506,,,,,,,798.2022,,,,,,,,,,,,1510.9506,1154.5764
ATCG00420-ATMG01260,145.64321999999999,,,,,,,,258.5899,,,,,,,,,,,,258.5899,202.11656
ATCG01080-ATMG01260,,636.4577,,,,,,,339.32242,,155.04834,,,129.83123999999998,,,,,,,636.4577,315.1649250000001
ATCG00660-ATMG01260,,,,,,,,200.59383,,,,,370.21732000000003,115.99593,,,,,,179.52213999999995,370.21732000000003,216.582305
ATCG00590-ATMG01260,,,,,,,,,,,133.08649,,,,,,,,,,133.08649,133.08649
ATCG01050-ATMG01260,,,,,,,,,600.9554,,,,,,,,,,,,600.9554,600.9554
ATCG00770-ATMG01260,199.41785,,,,,,,,,,,,,,,,,,,,199.41785,199.41785
ATCG00500-ATMG01260,,,,,,,,238.15897,,,,,,,,,,,,,238.15897,238.15897
ATCG00690-ATMG01260,,,,,,,,,,,,616.3025,,,,,,,,,616.3025,616.3025
ATCG01010-ATMG01260,,,,,164.17911,,,,339.2884,,,607.0915,,,,,,,,120.303154,607.0915,307.7155410000001
ATCG00730-ATMG01260,,1829.7579999999998,,862.3442,,,,,1345.3479,,,,129.23523,308.6735,,,,,,,1829.7579999999998,895.071766
ATCG00210-ATMG01260,,,,,,,,,,,,463.29565,145.82294,,,,,,,,463.29565,304.559295
ATCG00150-ATMG01260,,,,,159.16591,,,,,,,,162.82127,,,,,,,,162.82127,160.99358999999995
ATCG00170-ATMG01260,,,,198.01123,,,,,,,,,,,,,,,,,198.01123,198.01123
ATCG00180-ATMG01260,,,,329.77405,,,,,,,,,,,,,,,,,329.77405,329.77405
ATCG00330-ATMG01260,,1357.1968,,508.1279,,,,,346.3348,,321.3558,260.9977,155.39893,413.83777000000003,,,,,,,1357.1968,480.4642428571428
ATCG00300-ATMG01260,,,,,362.46365,,,,393.55045,,,,,,,,,,,,393.55045,378.00705
ATCG00050-ATMG01260,,,,,,,,,919.1070599999999,,,,,,,,,,,,919.1070599999999,919.1070599999999
ATCG00430-ATMG01260,,,,,,,,,909.8676,,,,,,,,,,,,909.8676,909.8676
ATCG00220-ATMG01260,,,,,,,,,,525.61914,,,,,,,,,,,525.61914,525.61914
ATCG01040-ATMG00060,,,126.910095,,,,,,,,,,,,,,,,,,126.910095,126.910095
ATCG00590-ATMG00060,,,,,,,,,293.0277700000001,,,,,,,,,,,,293.0277700000001,293.0277700000001
ATCG01050-ATMG00060,,,,,,,,,572.6334,,,,,193.67847,,,,,,,572.6334,383.155935
ATCG00130-ATMG00060,,,,,,,,,726.5709,,,,,,,,,,,,726.5709,726.5709
ATCG00020-ATMG00060,,,,,,,,,,,,,,152.44328000000004,,,,,,,152.44328000000004,152.44328000000004
ATCG01060-ATMG01060,,,240.46832,,,,118.46851000000001,,,,,,,,,,,,,,240.46832,179.468415
ATCG01080-ATMG01060,,,646.6818,,,,,,344.34122,,,,,,,,,,,,646.6818,495.51151
ATCG01040-ATMG01060,,,,,,,,,632.67926,,,,124.28941,,,,,,,,632.67926,378.484335
ATCG01050-ATMG01060,,,,,,,,,615.11194,,,,259.85677999999996,,,,,,,,615.11194,437.48436
ATCG00700-ATMG01060,,,,,,,,,396.38037,,,,,,,,,,,,396.38037,396.38037
ATCG00730-ATMG01060,,,,,,,143.81618,,,541.72473,,,,,,,,,,,541.72473,342.770455
ATCG00210-ATMG01060,,,,,,,305.4579,,,,,206.52223,255.41121,,,,,,,,305.4579,255.79711333333333
ATCG00330-ATMG01060,,,447.17767000000003,,,,,,,231.6289,,,,,,,,,206.40618999999998,,447.17767000000003,295.07091999999994
ATCG00050-ATMG01060,,,,,,,,,612.87134,,,,311.65512,,,,,,,,612.87134,462.26323
ATCG01070-ATMG01370,,,,,,,,,,,,,,,,,,299.81203999999997,,,299.81203999999997,299.81203999999997
ATCG00660-ATMG01370,,,,,,,,,,,,,,,,148.25316,,,,,148.25316,148.25316
ATCG00590-ATMG01370,,,,,,,,,377.3758,,,,,,,,,,,,377.3758,377.3758
ATCG01100-ATMG01370,,,,,,,,282.46057,,,,,,,,,,,,,282.46057,282.46057
ATCG01050-ATMG01370,,,,,,,,,652.01526,,,,,,,,,,,,652.01526,652.01526
ATCG01010-ATMG01370,,,,,,,,,1247.0693,,,,126.69061,,,837.9789400000003,,,,,1247.0693,737.2462833333334
ATCG00700-ATMG01370,,,,,,,,,,,,,,,,,,238.30118,,,238.30118,238.30118
ATCG00160-ATMG01370,,,,,,,,,362.85236000000003,,,,,,,,,,,,362.85236000000003,362.85236000000003
ATCG00740-ATMG01370,,,,,,,,,255.00615,,,,,,,393.89365,,,,,393.89365,324.4499
ATCG00040-ATMG01370,,,148.0973,,,,,,,,,,,,,,,214.50185,,,214.50185,181.299575
ATCG00650-ATMG01370,,,,,,,,,285.4957,,,,,,,,,171.80183,,,285.4957,228.648765
ATCG00050-ATMG01370,,,,,,,,,847.98895,,,,,,,,,,,,847.98895,847.98895
ATCG00820-ATMG01370,,,242.28314,,,,,,,,,,,,,,,,,,242.28314,242.28314
ATCG01020-ATMG01370,,,,,,,,,346.91077,,,,,,,143.23058,,,,,346.91077,245.070675
ATCG00560-ATMG01370,,,,,,,,194.76547,,,,,,,,,,,,,194.76547,194.76547
ATCG00710-ATMG01360,,,148.10994,,,,,,,,,,,,,,,,,,148.10994,148.10994
ATCG01070-ATMG01360,,,,,,,,,,,,,180.20553999999998,,,,,,,,180.20553999999998,180.20553999999998
ATCG00420-ATMG01360,,,277.8068,,,,,,,,,,279.23724,,,,220.40662999999998,,,,279.23724,259.1502233333333
ATCG01090-ATMG01360,,,,,,,,,,140.11823,,,,,,,,,,,140.11823,140.11823
ATCG01040-ATMG01360,,,,,,,,,385.10717999999997,,,,,,,,,,,,385.10717999999997,385.10717999999997
ATCG00380-ATMG01360,,,,,,,,,559.1534,,,,,,,,,,,,559.1534,559.1534
ATCG00660-ATMG01360,,1257.5659,400.35184,284.0062,261.6653,,150.26552,546.8785,2201.567,,,264.3563,548.6465,,,340.8177,220.18877999999998,504.477,,131.0955,2201.567,547.0678492307693
ATCG00340-ATMG01360,,,167.79628,,,,,,425.7457,,141.06587,,,,,,,,,,425.7457,244.86928333333333
ATCG00590-ATMG01360,,,145.77237,,,,,,375.90117999999995,,,,241.83147000000002,,,,,,,,375.90117999999995,254.5016733333333
ATCG01050-ATMG01360,,,156.45302,,,,,,,,,,,122.85401,,,,,,,156.45302,139.653515
ATCG00790-ATMG01360,,,142.79591000000005,,,,136.34866,,,,,,,,,,,,,,142.79591000000005,139.57228500000002
ATCG00500-ATMG01360,,468.3956,532.35333,,170.47748,,,362.1451,1296.4773,,,,,,,153.1109,,1129.9655,,,1296.4773,587.5607442857142
ATCG00280-ATMG01360,,,224.78677000000002,,,,,,,,,,,,,,,,,,224.78677000000002,224.78677000000002
ATCG00065-ATMG01360,,,231.27036,,,,,,,,,296.15862999999996,,,,,,,,,296.15862999999996,263.714495
ATCG00130-ATMG01360,,,432.7019,,,,,,415.5484,,,,,,,,,,,,432.7019,424.12515
ATCG01010-ATMG01360,,,,,,,,,,,,,696.3181,,,,,,,,696.3181,696.3181
ATCG00730-ATMG01360,,,,,,,,,,,,,126.79869,,,,,,,,126.79869,126.79869
ATCG00210-ATMG01360,,,,,360.72713999999996,1838.4169,235.99944,,,187.00843999999998,,,1720.8741,,,,809.5126,,377.18597,,1838.4169,789.9606557142857
ATCG00530-ATMG01360,,,,,,,,,295.17416000000014,,,,,,,,,356.22012,,,356.22012,325.69714
ATCG00180-ATMG01360,,,288.3414,,,,,,264.82532000000003,,,,191.15115,,,,,,,,288.3414,248.10595666666669
ATCG00300-ATMG01360,,,,,312.7490200000001,,,,306.51407,,,,,,,,,,,,312.7490200000001,309.631545
ATCG00510-ATMG01360,,,211.80817000000002,,,,,,1023.46423,,,,,,,,,167.00876,,,1023.46423,467.4270533333333
ATCG00360-ATMG01360,,,,,,,,,321.75842,,,,174.49265,,,,,,,,321.75842,248.125535
ATCG00670-ATMG01360,,,,,,,,,,,,,274.98,,,,,,,,274.98,274.98
ATCG00540-ATMG01360,,,,,,,,201.5608,832.1396,199.5722,,,,,,,,,,,832.1396,411.0908666666666
ATCG00020-ATMG01360,127.878525,1639.3549,261.0869,380.21356000000003,322.84805,1563.8789,130.94055,584.07825,2187.6306,373.871,1090.7605,192.37202,899.8989,333.0313,,,863.6315300000001,223.38192999999998,339.24782999999996,485.73172,2187.6306,666.6576091666667
ATCG00430-ATMG01360,,,,,,,131.06833999999998,,,,,,231.09517999999997,,,,,,,,231.09517999999997,181.08176
ATCG00490-ATMG01360,,499.4135,,225.14618,,,181.31372,,366.0102,159.72717,,,160.68081999999995,,,,,,,,499.4135,265.3819316666666
ATCG01080-ATMG01350,,,,,,,,,310.50183,,,,,,,,,,,,310.50183,310.50183
ATCG00730-ATMG01350,,,133.94676,,,,,,319.78824,,,,,,,,,,,,319.78824,226.8675
ATCG01060-ATMG01400,,,,193.90251,,,,,,,,,,,,,,,,,193.90251,193.90251
ATCG01070-ATMG01400,,,,,,,,,543.3286,,,,,,,,,149.55264,,,543.3286,346.44062
ATCG00270-ATMG01400,,,,,,,,,332.1028,,,,,,,,,,,,332.1028,332.1028
ATCG01080-ATMG01400,,,308.54498,,,,,,452.81454,,334.82874,,123.38483000000001,182.55078,,,,236.0598,,,452.81454,273.03061166666663
ATCG00660-ATMG01400,,,,,,,,,,,,,,,,,,504.0949,,,504.0949,504.0949
ATCG00690-ATMG01400,,,,,,,,,391.59314,,221.81457999999998,,,,,,,,,,391.59314,306.70386
ATCG01010-ATMG01400,,,239.24187999999998,387.39038,,,,292.1531700000001,695.7041,,634.6468,,191.58989,,,,,,,,695.7041,406.78770333333335
ATCG00700-ATMG01400,143.97701999999995,,,,,,,,825.1774,,147.13657,,,,,,,,,,825.1774,372.09699666666666
ATCG00730-ATMG01400,,,189.86307,219.0515,,,,221.80919,,,311.18234,249.55154,286.64203,418.73492000000016,,,,,,,418.73492000000016,270.97637000000003
ATCG00210-ATMG01400,,938.2097,199.29323,336.45135,,,197.21361000000002,628.9207,1528.9564,,652.6929,251.0583,126.689255,330.89273,,,,151.20479,,,1528.9564,485.59845136363634
ATCG00150-ATMG01400,,,,,,,,,596.4027,,,,,,,,,,,,596.4027,596.4027
ATCG00330-ATMG01400,385.45972,757.3589,,,,,,,,,478.32092,,,204.14485,,,,,,,757.3589,456.3210975
ATCG00050-ATMG01400,,,,,,,,,406.02222,,,,,,,,,,,,406.02222,406.02222
ATCG00430-ATMG01400,,,,,,,,,444.2519,,,,,,,,,,,,444.2519,444.2519
ATCG00420-ATMG01240,,,,,,,,,,,,,,128.02338,,,,,,,128.02338,128.02338
ATCG01080-ATMG01240,,,430.45828,,,,,336.1656,,,,216.76485,,,,,,,,,430.45828,327.79624333333334
ATCG01040-ATMG01240,,,,,,,,,,,,,,152.0603,,,,,,,152.0603,152.0603
ATCG00660-ATMG01240,,,,,,,,381.39813,463.21213,,,,,,,,,,,,463.21213,422.30512999999996
ATCG00520-ATMG01240,,,,,,,,,573.4207,,,,,,,,,,,,573.4207,573.4207
ATCG00500-ATMG01240,,,,,,,,265.8525,,,,,,,,,,,,,265.8525,265.8525
ATCG00690-ATMG01240,,,,,,,,,391.7113,,,,,,,,,,,,391.7113,391.7113
ATCG00065-ATMG01240,,,,,,,,365.88527999999997,,,,,,,,,,,,,365.88527999999997,365.88527999999997
ATCG00700-ATMG01240,,,,,,,,,598.00446,,,,,,,,,,,,598.00446,598.00446
ATCG00730-ATMG01240,,,,273.81537000000003,,,,,,,,460.06833,,179.77487,,,,,,,460.06833,304.5528566666667
ATCG00210-ATMG01240,,,,,,,,,,,,567.3239,,,,,,,,,567.3239,567.3239
ATCG00150-ATMG01240,,,,,,,,251.07512000000003,,,,,,,,,,,,,251.07512000000003,251.07512000000003
ATCG00530-ATMG01240,,,,,,,,,1440.8275,,,,,,,,,,,,1440.8275,1440.8275
ATCG00180-ATMG01240,,,,,,,,,853.34265,,,,,,,,,,,,853.34265,853.34265
ATCG00740-ATMG01240,,,,239.90585,,,,,,,,,,,,,,,,,239.90585,239.90585
ATCG00330-ATMG01240,,1314.1112,,,,,,524.2355,308.88702,,,,,383.15707000000003,,,,,,,1314.1112,632.5976975000002
ATCG00140-ATMG01240,,,,,,,,,,,,,,,,,,,,111.62668000000001,111.62668000000001,111.62668000000001
ATCG00670-ATMG01240,,,,,,,,,378.68356,,,,,,,,,,,,378.68356,378.68356
ATCG00270-ATMG01410,,,,,,,,,537.7143599999998,,,,,,,,,,,,537.7143599999998,537.7143599999998
ATCG01010-ATMG01410,,,,,,,,,,,,,,,,,172.8624,,,,172.8624,172.8624
ATCG00730-ATMG01410,,,,,,,,,,,,351.58923,,251.03781,,,,,,,351.58923,301.3135200000001
ATCG00210-ATMG01410,,,,,,,,,,,,273.41895,,,,,,,,,273.41895,273.41895
ATCG00330-ATMG01410,125.52848999999999,456.79233,122.30568999999998,342.50815,,,,,362.28845,,,452.1658,,,,,,,,,456.79233,310.2648183333334
ATCG01080-ATMG01330,,,,,,,192.78951999999998,,,,,,,,,,,,,,192.78951999999998,192.78951999999998
ATCG01100-ATMG01330,,,,,,,,,,,,,,,,,,,,135.90419,135.90419,135.90419
ATCG00470-ATMG01330,,759.20654,,,,,,,,,,,,,,,,,,,759.20654,759.20654
ATCG00160-ATMG01330,,,,,,,,,,,,,,,,,,,,101.46858,101.46858,101.46858
ATCG00670-ATMG01330,,,,247.34037999999998,,,,,,,,,,,,,,,,,247.34037999999998,247.34037999999998
ATCG01060-ATMG00160,,,,,,,,,,462.32825,,,,,,,,,764.7284,,764.7284,613.528325
ATCG01070-ATMG00160,,,,,,,,,,121.84987,,,,,,,,,,,121.84987,121.84987
ATCG00065-ATMG00160,,,,,,,,,,124.248566,,,,,,,,,,,124.248566,124.248566
ATCG01060-ATMG00120,,,,,,,,,,,240.43568,,,,,,,,,,240.43568,240.43568
ATCG01070-ATMG00120,,,180.33379,,,,,,677.7522,,433.15515,,,117.53613999999999,,,,,,,677.7522,352.19432
ATCG01110-ATMG00120,,,,,,,,,,,277.5352,,,,,,,,,,277.5352,277.5352
ATCG01080-ATMG00120,,562.6012,192.13818,,,,,219.64835,336.4726,,1149.2137,290.8715,289.6355,483.6311,,,,,,,1149.2137,440.52651625
ATCG01060-ATMG00130,,,,,,,,,,,,,,,,,,199.0225,,,199.0225,199.0225
ATCG01070-ATMG00260,,,,,,,,,264.14246,,,,,,,,,,,,264.14246,264.14246
ATCG01080-ATMG00260,,,,,,,,,,,,,,175.14052,,,,,,,175.14052,175.14052
ATCG01070-ATMG00450,,,,,,,,,,,441.41632000000004,,,,,,,,,,441.41632000000004,441.41632000000004
ATCG01070-ATMG01100,,,,,,,,,,,206.95816000000002,,,,,,,,,,206.95816000000002,206.95816000000002
ATCG01080-ATMG01100,,,,,,,,,,,277.43192,398.3963,,,,,,,,,398.3963,337.91411
ATCG00680-ATMG01100,,,,,,,,,503.16437,,,,,,,,,,,,503.16437,503.16437
ATCG00660-ATMG01100,,,289.58362,,,,,,424.8004,,,,,,,,,,,,424.8004,357.19201
ATCG01100-ATMG01100,,,,,,587.33374,,,,,,,,,,,,,,,587.33374,587.33374
ATCG01010-ATMG01100,,,,,,,,,281.24475,,187.72916999999998,,,,,,,,,,281.24475,234.48696
ATCG00700-ATMG01100,113.08388500000001,,,,,,,,,,,,,,,,,,,,113.08388500000001,113.08388500000001
ATCG00730-ATMG01100,,491.05093,155.78383,,,,,,,,,749.6432,,588.2478,,,,,,,749.6432,496.18144
ATCG00210-ATMG01100,,,,,,,336.8516,583.36505,,,249.73058999999998,810.8905599999997,,,,,,,,,810.8905599999997,495.20945
ATCG00330-ATMG01100,,1884.7399,303.41815,457.99197000000004,,,,,873.6296,240.32647999999998,550.251,535.6521,132.99632,158.16486,,262.36484,,,,,1884.7399,539.953522
ATCG00430-ATMG01100,,,,,,,,,,,145.43948,,,,,,,,,,145.43948,145.43948
ATCG01080-ATMG00400,,,,,,,,,,,353.31622000000016,,,,,,,,,,353.31622000000016,353.31622000000016
