source	target	clr	grnboost	tinge	aracne	wgcna	mrnet	prediction
ATCG01070	ATMG01400	12.877217	543.3286	0.0	0.0	0.00177915734972672	0.0207785442861313	0
ATCG00050	ATMG00260	4.383997	0.0	0.0	0.0	8.498746200965227e-06	0.0103144674210755	0
ATCG01110	ATMG00050	2.609181	0.0	0.0	0.0	3.4392012845162903e-06	0.00403550104291746	0
ATCG01020	ATMG00050	2.605071	0.0	0.0	0.0	1.10263646027355e-05	0.00619644175327596	0
ATCG00670	ATMG00660	19.788689	1042.7655	0.0	0.3354276335367519	0.0118612850681465	0.0353727584603122	0
ATCG00210	ATMG01260	7.2913	463.29565	0.0	0.0	0.00012840085847658702	0.010987917043730998	0
ATCG00710	ATMG00050	2.582822	0.0	0.0	0.0	8.16568677115941e-07	0.00347077737744486	0
ATCG00300	ATMG01370	14.012593	0.0	0.0	0.0	0.005823746269561999	0.0466909765158483	0
ATCG00330	ATMG01260	11.286992	1357.1968	0.0	0.0	0.000319315823130909	0.0178849417780436	0
ATCG00730	ATMG01410	8.348289	351.58923	0.0	0.0	0.000103971808763115	0.0183226893967281	0
ATCG00020	ATMG01360	22.235359	2187.6306	0.19767	0.3128656058431719	0.0171399418698049	0.0575415716939637	0
ATCG00430	ATMG01260	11.328132	909.8676	0.0	0.0	8.84407225370114e-05	0.0131483110751756	0
ATCG00360	ATMG01400	6.883171000000001	0.0	0.0	0.0	0.000581880507325495	0.0141760491570607	0
ATCG00040	ATMG01060	4.839311	0.0	0.0	0.0	4.83237071598713e-05	0.0107655549419927	0
ATCG00420	ATMG01370	13.579278	0.0	0.0	0.0	0.003237984926813661	0.0370341903319915	0
ATCG01080	ATMG01350	9.038642	310.50183	0.0	0.0	4.516879195688621e-05	0.0143464038980383	0
ATCG00490	ATMG00670	8.741734	1039.7048	0.0	0.0	0.0010664656349890199	0.0279791976514675	0
ATCG00770	ATMG00060	7.076631	0.0	0.0	0.0	0.000253932562603236	0.0159459683783572	0
ATCG00270	ATMG00630	8.801806	561.3302	0.0	0.0	0.000371467381101081	0.0274066160702602	0
ATCG00300	ATMG00630	9.857612	0.0	0.0	0.0	0.00032329719321838997	0.0244490182314294	0
ATCG01040	ATMG00110	9.594378	0.0	0.0	0.0	0.000311407718271139	0.0246374058532038	0
ATCG00770	ATMG00050	2.520422	0.0	0.0	0.0	9.50002728344283e-07	0.002516101696026789	0
ATCG01110	ATMG01410	2.5181560000000003	0.0	0.0	0.0	9.437600858788151e-07	0.00341419195321168	0
ATCG01040	ATMG00660	16.189615	464.36554	0.0	0.0	0.00630086972147949	0.0211696368434364	0
ATCG01100	ATMG00640	3.107252	0.0	0.0	0.0	5.6717223212932607e-05	0.0120266393921724	0
ATCG00800	ATMG00060	4.101546	0.0	0.0	0.0	0.000133772290880353	0.0227275662245209	0
ATCG01010	ATMG01100	10.613887	281.24475	0.0	0.0	0.0005697534349990927	0.0153258074810231	0
ATCG00070	ATMG00630	5.1623660000000005	0.0	0.0	0.0	2.5166112392867002e-05	0.0115514577330001	0
ATCG00270	ATMG01100	7.522065	0.0	0.0	0.0	9.84752391653771e-05	0.0127173249979361	0
ATCG01050	ATMG01360	19.599854	156.45302	0.0	0.0	0.0139833449355686	0.0317706469706682	0
ATCG01090	ATMG00640	2.7218880000000003	0.0	0.0	0.0	8.99874572663238e-05	0.0164441549517329	0
ATCG00630	ATMG01400	2.632511	0.0	0.0	0.0	6.79163041300569e-06	0.0093413645826142	0
ATCG01050	ATMG00670	8.032243	0.0	0.0	0.0	0.0011106002639887302	0.0385882592530134	0
ATCG00210	ATMG00120	18.30155	2141.6501	0.167156	0.1183917581907259	0.0037173122925898	0.023248089251266	0
ATCG01080	ATMG00640	6.659064	0.0	0.0	0.0	0.000164849516526834	0.0149250126259214	0
ATCG00770	ATMG00690	7.241558	0.0	0.0	0.0	0.00111859113093152	0.0298566610140659	0
ATCG00080	ATMG01370	13.951963	0.0	0.0	0.0	0.00535717737670598	0.0423415965145104	0
ATCG00040	ATMG01400	3.649386	0.0	0.0	0.0	1.3738841211021002e-05	0.00987492569148183	0
ATCG00760	ATMG00630	9.536788	0.0	0.0	0.0	0.000300694027523101	0.0158093757988502	0
ATCG00800	ATMG00160	4.77721	170.4349	0.0	0.0	0.00162365476938437	0.04164579557202	0
ATCG00700	ATMG00070	10.397589	129.21426	0.0	0.0	0.000473663167603811	0.0139686804782502	0
ATCG01070	ATMG00650	13.149503	0.0	0.0	0.0	0.00113943096436536	0.0234723066193485	0
ATCG00180	ATMG00160	8.007451	0.0	0.0	0.0	0.000481991323211721	0.0217290324719194	0
ATCG00770	ATMG00450	2.401191	0.0	0.0	0.0	1.9742663293610301e-07	0.0021609131875031	0
ATCG00530	ATMG00160	6.52595	0.0	0.0	0.0	0.000273020492320165	0.0193477682425236	0
ATCG00490	ATMG01100	8.004650999999999	0.0	0.0	0.0	9.005870228920541e-05	0.0112003476679365	0
ATCG00790	ATMG00630	9.556186	0.0	0.0	0.0	0.000237611194076733	0.0163985198715472	0
ATCG01070	ATMG00870	6.1138410000000025	0.0	0.0	0.0	0.000540474895363225	0.0116271916435042	0
ATCG00560	ATMG01370	11.422336	194.76547	0.06577899999999999	0.1575175744375379	0.00429018903112601	0.0478137867391871	0
ATCG00170	ATMG01060	5.453153	0.0	0.0	0.0	5.1341527092969e-05	0.00936620493086038	0
ATCG00520	ATMG00670	11.629831	557.89557	0.0	0.0	0.000529964841999441	0.0230705222530463	0
ATCG01010	ATMG01410	4.407536	172.8624	0.0	0.0	6.03861668514477e-06	0.009239363464734527	0
ATCG00050	ATMG00630	10.307658	0.0	0.0	0.0	0.000230625847828044	0.0189810457234979	0
ATCG01010	ATMG00450	3.075965	0.0	0.0	0.0	2.98544500651495e-05	0.0067066030738158105	0
ATCG00500	ATMG00070	12.325612	141.87563	0.0	0.0	0.00274259064649767	0.025146052278762994	0
ATCG00360	ATMG01350	2.698698	0.0	0.0	0.0	8.29710135672541e-06	0.00516136137482216	0
ATCG01050	ATMG00660	12.665174	0.0	0.0	0.0	0.0028974976228394	0.0184140673101228	0
ATCG01050	ATMG01060	9.759859	615.11194	0.0	0.0	0.00020245811934492802	0.0159476696811132	0
ATCG00640	ATMG01370	12.094729	0.0	0.0	0.0	0.0045057641208366295	0.0448033225402881	0
ATCG00530	ATMG00630	11.80185	0.0	0.0	0.0	0.000534610354258522	0.0219749111418324	0
ATCG01100	ATMG01370	11.267921	282.46057	0.0	0.0	0.00251341085383619	0.0526577450376947	0
ATCG00210	ATMG00110	8.517016	0.0	0.0	0.0	0.000238445788937671	0.0177145711863455	0
ATCG00420	ATMG00670	7.959444	0.0	0.0	0.0	0.000612037477657143	0.0276456801250597	0
ATCG00680	ATMG00670	12.426469	1123.9791	0.0	0.0	0.000640105619773141	0.0220933926280059	0
ATCG00530	ATMG00740	2.256409	0.0	0.0	0.0	8.46147180125532e-06	0.0114697443978318	0
ATCG00730	ATMG00740	14.813660999999998	1386.9453	0.0532453	0.134413055535166	0.00483804806919203	0.0404811173744368	0
ATCG00160	ATMG00070	12.458066	0.0	0.0	0.0	0.00302431228772512	0.0312044875450597	0
ATCG01050	ATMG00640	7.154481	0.0	0.0	0.0	0.000583966595363241	0.0317024491848331	0
ATCG00740	ATMG01060	3.947909	0.0	0.0	0.0	3.67672716417367e-05	0.009532336286373141	0
ATCG00020	ATMG00660	11.094269	0.0	0.0	0.0	0.00171750327037389	0.0181072346994987	0
ATCG00630	ATMG00630	4.3784230000000015	0.0	0.0	0.0	0.000104988523263983	0.0167443080493141	0
ATCG01110	ATMG01400	6.4979999999999976	0.0	0.0	0.0	0.000241291611977286	0.01339750628033	0
ATCG00800	ATMG01360	6.509107	0.0	0.0	0.0	0.00036899874416696497	0.0296426452288101	0
ATCG00720	ATMG00740	2.219023	0.0	0.0	0.0	3.27542173689137e-06	0.00437295077619937	0
ATCG00710	ATMG00630	3.5604190000000004	0.0	0.0	0.0	6.209907657372939e-05	0.0215985219219052	0
ATCG01040	ATMG00740	4.8046419999999985	0.0	0.0	0.0	1.66925737989205e-05	0.0107662538955919	0
ATCG00500	ATMG00640	6.0814980000000025	0.0	0.0	0.0	0.00045453595960395305	0.0136604349273684	0
ATCG00680	ATMG00640	5.824794	0.0	0.0	0.0	6.41913216407877e-05	0.0124215076084891	0
ATCG01020	ATMG00690	10.369643	0.0	0.0	0.0	0.00388941414663575	0.0343568221417351	0
ATCG00040	ATMG00640	4.156343	0.0	0.0	0.0	0.000128716544084923	0.0197291701009802	0
ATCG00730	ATMG00640	6.859101	0.0	0.0	0.0	0.000400546166868174	0.0242728393142139	0
ATCG00520	ATMG01410	2.586807	0.0	0.0	0.0	8.14066666669772e-06	0.00695669518612233	0
ATCG00130	ATMG00650	10.285719	374.91953	0.0	0.0	0.00136633961990233	0.0280712331976616	0
ATCG01070	ATMG00150	2.175355	0.0	0.0	0.0	3.39781830494945e-05	0.0195519034676916	0
ATCG00065	ATMG00640	3.296036	0.0	0.0	0.0	9.03944789618538e-05	0.0119510249229129	0
ATCG01010	ATMG01350	5.190197	0.0	0.0	0.0	3.55445721409606e-05	0.00916585113543372	0
ATCG00050	ATMG00400	6.237659	0.0	0.0	0.0	9.277949103487193e-05	0.0176426562456223	0
ATCG01090	ATMG00650	6.940517	0.0	0.0	0.0	0.00034799187497106	0.0201371967510343	0
ATCG00270	ATMG00660	9.959604	0.0	0.0	0.0	0.00112304175070747	0.0196167139881804	0
ATCG00340	ATMG01060	3.797617	0.0	0.0	0.0	3.76086355596594e-05	0.0115460525458727	0
ATCG00700	ATMG00650	11.186393	0.0	0.0	0.0	0.000389260722597352	0.0171197632396875	0
ATCG00670	ATMG01360	15.462496	274.98	0.0	0.0	0.0094829003652929	0.0326844309013724	0
ATCG00080	ATMG00630	6.106967	0.0	0.0	0.0	4.91154039274867e-05	0.0147046880905986	0
ATCG00150	ATMG00630	11.302217	873.5271	0.0	0.0	0.000563248854113209	0.021602395850721	0
ATCG00220	ATMG01060	2.32546	0.0	0.0	0.0	1.59320388297245e-05	0.00887864769103826	0
ATCG00630	ATMG00650	7.836877	0.0	0.0	0.0	0.0014891837604712802	0.0271552630875439	0
ATCG00700	ATMG00740	6.720056	0.0	0.0	0.0	0.00014661587173993998	0.0149463781987356	0
ATCG01080	ATMG00400	12.608911	353.31622000000016	0.0	0.0	0.00829651357986797	0.0343157721455214	0
ATCG00350	ATMG01100	3.986966	0.0	0.0	0.0	1.09079180265077e-05	0.00767048339626149	0
ATCG00020	ATMG00690	10.273241	223.50974	0.0	0.0	0.00117582810622501	0.0337887230946631	0
ATCG01050	ATMG01370	16.569122	652.01526	0.176109	0.366724236532067	0.0107545719350464	0.0592033883777678	0
ATCG00470	ATMG00630	4.403465	0.0	0.0	0.0	4.92172313224309e-05	0.0131003561438201	0
ATCG01060	ATMG01360	13.805594	0.0	0.0	0.0	0.004099559783881861	0.0241932053239029	0
ATCG01110	ATMG00120	10.136559	277.5352	0.0	0.0	0.000294059310926246	0.0118035502313385	0
ATCG00670	ATMG01260	2.111537	0.0	0.0	0.0	4.13664441585716e-07	0.00414711492701595	0
ATCG01060	ATMG00630	8.722694	0.0	0.0	0.0	0.000259460625101849	0.0150653170909053	0
ATCG00650	ATMG00670	3.758622	0.0	0.0	0.0	8.708532909858679e-05	0.0176812373910974	0
ATCG00360	ATMG00670	12.323349	1575.4792	0.0824695	0.40278236574046855	0.00141373203771266	0.0245362930661111	0
ATCG00690	ATMG00630	10.444731	365.8941	0.0	0.0	0.000324869203634473	0.0194665491774422	0
ATCG00130	ATMG01370	9.901197	0.0	0.0	0.0	0.0028913669068621	0.0341997686194301	0
ATCG01110	ATMG00070	6.718788000000001	0.0	0.0	0.0	0.000152593621107084	0.0106551853453464	0
ATCG00040	ATMG00160	5.486771	0.0	0.0	0.0	0.000290884909924992	0.0202527245447763	0
ATCG00210	ATMG00630	13.268821	469.41016	0.0	0.0	0.0006649906652200759	0.0197613512424042	0
ATCG00470	ATMG00740	2.08291	0.0	0.0	0.0	1.11128424732945e-06	0.0035299066296422704	0
ATCG00420	ATMG00870	5.511232	0.0	0.0	0.0	0.000396090000198947	0.0145850054067296	0
ATCG00520	ATMG01400	6.644464	0.0	0.0	0.0	0.000452129121313547	0.0155734837882512	0
ATCG01070	ATMG00660	12.233926	0.0	0.0	0.0	0.0034308566759979602	0.0219680355014691	0
ATCG01050	ATMG00740	4.9876830000000005	0.0	0.0	0.0	0.000153455618788019	0.0126634626599324	0
ATCG00740	ATMG00630	7.159004	373.64667	0.0	0.0	0.000102873876014063	0.0150626867679204	0
ATCG00490	ATMG01370	7.908425	0.0	0.0	0.0	0.0014488622191851	0.0254606768699308	0
ATCG00380	ATMG00660	21.064417	1077.6097	0.0	0.3037888113845299	0.0134088894951001	0.0402787050797236	0
ATCG00820	ATMG00660	19.862841	4476.6523	0.201816	0.2944250532797002	0.0179267638087434	0.0598702054716781	0
ATCG01020	ATMG00060	5.452929	0.0	0.0	0.0	6.915208421857011e-05	0.0139571417492833	0
ATCG00770	ATMG00160	7.12325	173.99068	0.0	0.0	0.000408713564596192	0.0258139566855024	0
ATCG01010	ATMG00740	14.247817	666.86456	0.0	0.0	0.00164498984290496	0.0193015770701482	0
ATCG00510	ATMG00670	10.957423	995.08856	0.0	0.0	0.000535868899600518	0.0258282086753576	0
ATCG00065	ATMG00070	9.699236	0.0	0.0	0.0	0.0009086585431243633	0.0150190244888863	0
ATCG00710	ATMG00160	5.644039	374.47208	0.0	0.0	0.000302542665531611	0.0207169803471324	0
ATCG00330	ATMG00720	7.0050149999999975	894.5629	0.0	0.0	0.000147604576419035	0.0128301234729333	0
ATCG01040	ATMG01100	8.336362	0.0	0.0	0.0	0.000127413156459638	0.0136086987836408	0
ATCG00660	ATMG00160	8.480742	0.0	0.0	0.0	0.000573199864596618	0.0200441236570094	0
ATCG00530	ATMG00670	10.056679	261.282	0.0	0.0	0.000409909472941596	0.0255096418566495	0
ATCG00470	ATMG00870	1.997247	0.0	0.0	0.0	2.55698482044716e-06	0.00879643603019707	0
ATCG01060	ATMG01370	9.806573	0.0	0.0	0.0	0.00174947076762831	0.0335410555206236	0
ATCG00180	ATMG01100	9.498367	0.0	0.0	0.0	0.000264515063376367	0.0224974228305111	0
ATCG00180	ATMG00070	15.639458	153.30206	0.0	0.0	0.00550254491436999	0.0320820282153604	0
ATCG00120	ATMG00070	8.442669	0.0	0.0	0.0	0.000976684985212767	0.0220666799442355	0
ATCG00520	ATMG00160	5.6959800000000005	0.0	0.0	0.0	0.00032613384823757	0.019868747674999	0
ATCG01070	ATMG01360	14.177548000000002	180.20554	0.0	0.0	0.00717420610874845	0.0285716800827203	0
ATCG00730	ATMG00650	10.801733	225.9035	0.0	0.2237853302388162	0.000669223875379148	0.0180462586250269	0
ATCG00710	ATMG00650	5.178043	0.0	0.0	0.0	0.000908515932621464	0.0337562753478097	0
ATCG00350	ATMG00670	14.524574	1306.1338	0.0877674	0.0	0.00113471782618361	0.0399926303630487	0
ATCG00520	ATMG00640	3.296883	0.0	0.0	0.0	0.000206605380499971	0.0151482017117858	0
ATCG00630	ATMG00640	3.090789	0.0	0.0	0.0	0.00039711996789286403	0.0239665927997178	0
ATCG01070	ATMG00400	9.607294	0.0	0.0	0.0	0.00292576027980905	0.0228353744411026	0
ATCG00360	ATMG00120	11.982073	1058.3693	0.0	0.0	0.00265221786939612	0.0295616051626293	0
ATCG00120	ATMG00740	2.049134	0.0	0.0	0.0	8.155724579615259e-07	0.00402813529283781	0
ATCG00380	ATMG00720	1.924378	0.0	0.0601308	0.0	2.23309305984904e-07	0.0034756883150103	0
ATCG00120	ATMG00650	7.227078	0.0	0.0	0.0	0.00048474785423014804	0.0202215874707513	0
ATCG01010	ATMG00650	7.666833	0.0	0.0	0.0	0.000114792959269622	0.0164975841975101	0
ATCG01040	ATMG00120	10.938156	0.0	0.0	0.0	0.00023187141000988501	0.0154826225518169	0
ATCG00590	ATMG01360	16.037724	375.90118	0.0	0.26806706514182155	0.007357731789854109	0.0339693021850621	0
ATCG01050	ATMG00630	9.565611	0.0	0.0	0.0	0.000483896806067172	0.0207459564135656	0
ATCG00680	ATMG01100	11.517305	503.16437	0.0	0.0	0.000158277806663673	0.00842633222398765	0
ATCG00340	ATMG00660	17.897148	500.94952	0.186197	0.3102948043323085	0.00948297597160789	0.0648685917775327	0
ATCG00510	ATMG00630	10.810697	0.0	0.0	0.0	0.0005015758192751153	0.0226585635028864	0
ATCG01110	ATMG00400	5.742079	0.0	0.0	0.0	0.000218647851701492	0.0179144563980793	0
ATCG00700	ATMG00680	2.088667	0.0	0.0	0.0	1.85450002078611e-06	0.00789629611016822	0
ATCG00510	ATMG00060	9.18897	0.0	0.0	0.0	0.000589325770797798	0.024338543787298	0
ATCG00380	ATMG00160	6.338058	0.0	0.0	0.0	0.00022299812454222798	0.0257032259484049	0
ATCG00660	ATMG00870	5.747324	438.66248	0.0	0.0	0.0005288464391877073	0.0187986141304207	0
ATCG00560	ATMG00630	2.8628720000000003	0.0	0.0	0.0	1.2181726092833e-05	0.0128380701203422	0
ATCG00510	ATMG01370	12.594878	0.0	0.0	0.0	0.004920604282270921	0.0359936359290817	0
ATCG00740	ATMG01370	11.74512	393.89365	0.217214	0.0	0.0133583011663726	0.0701797571954817	0
ATCG00470	ATMG00050	1.858718	0.0	0.0	0.0	4.4689586849092805e-08	0.00240506615379827	0
ATCG00690	ATMG01370	12.588189	0.0	0.0	0.0	0.00307388381712609	0.0348308518127499	0
ATCG00660	ATMG01350	4.906208	0.0	0.0	0.0	2.8889948739347803e-05	0.009003616525697491	0
ATCG01080	ATMG00740	15.487392000000002	2137.5164	0.0530602	0.3126982242078831	0.00409021629278079	0.0312495769633713	0
ATCG00160	ATMG00670	9.973218	0.0	0.0	0.0	0.00185081660967514	0.0360847210432297	0
ATCG00160	ATMG01060	6.603449	0.0	0.0	0.0	5.78495620597828e-05	0.00874835223354968	0
ATCG00670	ATMG01100	5.938797	0.0	0.0	0.0	5.85736501770095e-05	0.0179696886924033	0
ATCG00380	ATMG01060	5.866939	0.0	0.0	0.0	5.53481486074433e-05	0.0129331092892712	0
ATCG00590	ATMG00660	13.602151999999998	212.13817000000003	0.0	0.0	0.00286763967797502	0.0230441774357891	0
ATCG00065	ATMG00510	1.830921	0.0	0.0	0.0	7.869184947406659e-07	0.0036124755842254397	0
ATCG00280	ATMG00670	7.989443	1162.1267	0.0	0.0	0.000277487643691667	0.0238033242265295	0
ATCG01020	ATMG00070	9.037954	0.0	0.0	0.0	0.000794285488278968	0.0201815687487467	0
ATCG00500	ATMG01400	3.311408	0.0	0.0	0.0	0.000138120867254307	0.0111847252245708	0
ATCG00210	ATMG00710	3.2768019999999995	311.7297	0.0	0.0	6.13837327522443e-06	0.00700095689182107	0
ATCG00480	ATMG00740	1.821642	0.0	0.0	0.0	8.93633651626533e-06	0.0045061459154429	0
ATCG00380	ATMG00650	7.530363	0.0	0.0	0.0	0.000421680109001985	0.0288533368873361	0
ATCG00330	ATMG00130	4.1571370000000005	0.0	0.0	0.0	2.32399800506127e-05	0.0130218659671743	0
ATCG01050	ATMG00600	2.165046	0.0	0.0	0.0	1.62068225319987e-05	0.011240569164412	0
ATCG01090	ATMG01060	2.637364	0.0	0.0	0.0	6.6879530268139705e-06	0.00687882264671185	0
ATCG00280	ATMG01370	7.832505	0.0	0.0	0.0	0.001156225689062	0.0299954239100202	0
ATCG00120	ATMG00670	6.139703	0.0	0.0	0.0	0.000179181161632799	0.0190056102178474	0
ATCG00490	ATMG00630	10.285933	357.8709	0.0	0.0	0.00055102797726343	0.0258014014908182	0
ATCG00350	ATMG00160	3.684784	0.0	0.0	0.0	2.22238560977231e-05	0.0105938994050069	0
ATCG00520	ATMG01360	13.059595	0.0	0.0	0.0	0.00399712189187586	0.0258824176399012	0
ATCG00130	ATMG00670	10.380774	501.57855	0.0	0.0	0.00046833171992037597	0.0234888282305646	0
ATCG01020	ATMG00160	5.2362150000000005	0.0	0.0	0.0	0.000421799366620413	0.0219898062026616	0
ATCG00700	ATMG00670	13.4786	782.71344	0.0	0.0	0.0011933589012423	0.0282227046614171	0
ATCG01050	ATMG00870	4.04081	0.0	0.0	0.0	0.000201231045016378	0.0103147664418373	0
ATCG00700	ATMG00260	5.598383	0.0	0.0	0.09566737286217043	4.62151731547758e-05	0.0140443008255068	0
ATCG00800	ATMG00690	7.616227999999999	105.14825	0.0	0.0	0.00349571710757256	0.0420235945338676	0
ATCG01080	ATMG00110	11.236845	0.0	0.0	0.0	0.00023850519650830097	0.0177883546028349	0
ATCG00800	ATMG01100	3.816225	0.0	0.0	0.0	1.3482355561075e-05	0.00851542538162729	0
ATCG01070	ATMG01060	7.535067999999999	0.0	0.0	0.0	0.000121548596498321	0.0137176614481233	0
ATCG00350	ATMG00740	1.777741	0.0	0.0	0.0	1.86563874707458e-06	0.00500938742481357	0
ATCG00710	ATMG01100	2.714954	0.0	0.0	0.0	6.78445170741744e-06	0.00525150120446834	0
ATCG00380	ATMG00870	2.018446	0.0	0.0	0.0	6.231374255284549e-06	0.00458246399285765	0
ATCG00350	ATMG00630	5.27195	0.0	0.0	0.0	0.000216671734896708	0.0230270122971976	0
ATCG00360	ATMG01370	10.407596	0.0	0.0	0.0	0.00277412189997551	0.0245064973154503	0
ATCG00340	ATMG00630	6.7026949999999985	0.0	0.0	0.0	0.000129735243308371	0.0202649828980004	0
ATCG00220	ATMG00110	4.145697	0.0	0.0	0.0	2.2450825573255104e-05	0.006616379889828001	0
ATCG00800	ATMG01370	13.192676	0.0	0.0	0.231046373570406	0.00809613161935984	0.0673296773821789	0
ATCG00710	ATMG00740	1.758225	0.0	0.0	0.0	3.8327248396354897e-07	0.00356102624872889	0
ATCG00800	ATMG00050	1.751741	0.0	0.0	0.0	2.85530684918769e-07	0.00175128179866188	0
ATCG00360	ATMG00160	7.443433	0.0	0.0	0.0	0.00042282668624525	0.0127087984198099	0
ATCG01070	ATMG00260	9.357757	264.14246	0.0	0.0	0.000182544288581102	0.0160236534372609	0
ATCG00330	ATMG00710	6.187867	0.0	0.0	0.0	7.6175074024023e-06	0.0070540353358422405	0
ATCG01100	ATMG01100	3.4393199999999995	587.33374	0.0	0.0	1.34710901321331e-05	0.0141293278222554	0
ATCG00065	ATMG01360	14.022072	296.15863	0.0	0.0	0.00395941169116798	0.0244273427354615	0
ATCG00500	ATMG01100	5.431831	0.0	0.0	0.0	0.000207353607147299	0.0206417510969111	0
ATCG00490	ATMG00870	3.658196	0.0	0.0	0.0	2.8908092533116106e-06	0.00528920771548821	0
ATCG00020	ATMG01060	6.729066	0.0	0.0	0.0	8.04196130555127e-05	0.0154608603380205	0
ATCG00710	ATMG00670	7.982255	920.6726	0.04333	0.18510342504581284	0.000492624487662263	0.0320666566141492	0
ATCG00180	ATMG00060	9.56621	0.0	0.0	0.0	0.000761928793009908	0.0201778969352032	0
ATCG00770	ATMG00400	2.290824	0.0	0.0	0.0	7.93549882956413e-06	0.0070639716848682	0
ATCG00330	ATMG00050	8.981411	869.623	0.0	0.0	1.54775152198345e-05	0.00750307691635644	0
ATCG00730	ATMG00660	10.194696	0.0	0.0	0.0	0.00103192477334048	0.0111443531003775	0
ATCG00360	ATMG01260	4.619063	0.0	0.0	0.0	2.81097225078998e-05	0.0121731117966991	0
ATCG00160	ATMG01370	14.022094	362.85236	0.117768	0.0	0.00585584939726623	0.0444334849662868	0
ATCG01050	ATMG00400	6.4112	0.0	0.0	0.0	0.000489152617406306	0.0212853288088307	0
ATCG00740	ATMG00650	5.1881900000000005	0.0	0.0	0.0	0.000619911615706851	0.0307620825154732	0
ATCG00590	ATMG00260	3.3596660000000003	0.0	0.0	0.0	4.1635753806628e-06	0.009581183445347191	0
ATCG00340	ATMG00650	7.787260000000002	0.0	0.0	0.0	0.0005833338744409112	0.0224287551549497	0
ATCG01060	ATMG01100	9.53629	0.0	0.0	0.0	0.000486493695393795	0.0151884663754261	0
ATCG00360	ATMG01360	15.677112	321.75842	0.0	0.0	0.00905728919929364	0.0285134443591825	0
ATCG00360	ATMG00110	6.6462020000000015	0.0	0.0	0.0	0.000213689792169229	0.0172977764807777	0
ATCG01080	ATMG00670	9.074472	0.0	0.0	0.0	0.000231058245545333	0.0173396877108402	0
ATCG01090	ATMG01370	9.557883	0.0	0.0	0.0	0.00281004870375137	0.0535954746962211	0
ATCG00430	ATMG00400	11.408638	0.0	0.0	0.0	0.00102574287658714	0.021499393553877	0
ATCG00530	ATMG00070	17.882379999999994	549.5293	0.0	0.0	0.0065262851472414896	0.0370735325096055	0
ATCG00490	ATMG00650	6.905208	0.0	0.0	0.0	0.000217658969150722	0.0142344612961549	0
ATCG00650	ATMG00690	7.800713000000001	0.0	0.0	0.0	0.000725013888828043	0.0230356534574211	0
ATCG00700	ATMG01180	3.228394	0.0	0.0	0.0	5.66181757558618e-05	0.0114540900568709	0
ATCG01060	ATMG00660	11.346903	0.0	0.0	0.0	0.00234363189650277	0.0120138846596143	0
ATCG00270	ATMG01180	3.362827	0.0	0.0	0.0	4.31302442419084e-05	0.0130779537277594	0
ATCG00660	ATMG01180	3.033314	0.0	0.0	0.0	6.525042152286342e-05	0.0116996559379185	0
ATCG01050	ATMG00450	3.89089	0.0	0.0	0.0	4.85482505283702e-05	0.0100188498035563	0
ATCG01070	ATMG00640	5.401968	0.0	0.0	0.0	0.000278753045147672	0.0179124889094687	0
ATCG00160	ATMG01100	7.233561999999999	0.0	0.0	0.0	0.000107795400637896	0.0100008395144587	0
ATCG00530	ATMG01360	18.508226	356.22012	0.0	0.0	0.0120704864750136	0.0300695907148565	0
ATCG00470	ATMG00670	5.931321	0.0	0.0	0.0	0.00024014468869419	0.0249742218130339	0
ATCG00340	ATMG00640	4.219251	0.0	0.0	0.0	0.000270568854607444	0.0173088477860684	0
ATCG00500	ATMG00160	9.621494	211.29602000000003	0.0	0.0	0.000784809661057283	0.0178004680580143	0
ATCG00430	ATMG00150	2.586178	0.0	0.0	0.0	7.4306497126449414e-06	0.009786969086567609	0
ATCG00800	ATMG00450	1.616055	0.0	0.0	0.0	6.35570223707287e-07	0.00383180776576629	0
ATCG00730	ATMG01360	13.702347	126.79869	0.0	0.0	0.00302894896016501	0.0383712104921417	0
ATCG00660	ATMG00740	4.3305099999999985	328.99536	0.0	0.0	8.89456264259163e-05	0.0117787415367899	0
ATCG00820	ATMG00630	6.858961	0.0	0.0	0.0	0.000160051568488853	0.0187839258607539	0
ATCG00520	ATMG01350	3.1189150000000003	0.0	0.0	0.0	7.364998601753999e-06	0.006437089778609	0
ATCG00510	ATMG00870	3.454082	177.95518	0.0	0.0	6.15257112494866e-06	0.00370359507598726	0
ATCG00270	ATMG00670	13.210482	1330.908	0.0	0.0	0.000916330566638175	0.0277318208877765	0
ATCG01110	ATMG00710	4.4646089999999985	218.82425	0.0	0.0	1.21494516182558e-05	0.00838137459320203	0
ATCG00820	ATMG00650	6.27126	0.0	0.0	0.0	0.0004203832108557149	0.0266981467294141	0
ATCG00500	ATMG00050	1.596103	0.0	0.0	0.0	1.4943270530898001e-06	0.00240115244396798	0
ATCG00280	ATMG00650	7.708609	0.0	0.0	0.0	0.000464588197057676	0.022753322238006	0
ATCG00730	ATMG00710	4.736653	420.33206	0.0	0.0	0.000168224038571656	0.0173965700813125	0
ATCG00670	ATMG01350	2.236343	0.0	0.0	0.0	7.71863492050536e-06	0.00527807588329494	0
ATCG00170	ATMG00160	5.113636	0.0	0.0	0.0	0.00020588966180831898	0.0242421831493567	0
ATCG01080	ATMG00870	9.790298	1506.1793	0.0322895	0.0	0.0014652588239114901	0.0185736359436827	0
ATCG00270	ATMG00320	1.585094	0.0	0.0	0.0	1.13990062495228e-06	0.00402890286300976	0
