edge,chemical,development,flower,hormone-aba-iaa-ga-br,hormone-ja-sa-ethylene,leaf,light,nutrients,root,rosette,seed,seedling1wk,seedling2wk,shoot,stress-light,stress-other,stress-pathogen,stress-salt-drought,stress-temperature,wholeplant,wt,avgwt
AT1G69180-AT5G61850,,3882.0429999999997,350.44086,,,,,,,,,,,,,,,,,,3882.0429999999997,2116.24193
AT1G69180-AT4G18960,,954.7384599999999,421.7679,,,,,,,,,,,,,,,,,,954.7384599999999,688.2531799999997
AT5G45980-AT5G59340,,,,,,,,,,,,,168.73845,,,,,,,,168.73845,168.73845
AT4G37750-AT5G60690,,570.4615,,,,,,,,,,,,,,,,,,255.52037,570.4615,412.99093500000004
AT4G25480-AT5G59820,,,,,,,,,274.15585,,,,,,,,,,,,274.15585,274.15585
AT4G25480-AT5G52310,627.2569599999998,4351.4336,2420.5532,399.78472999999997,1634.7732,4601.7905,755.37756,509.7392,,2146.29,,2863.0688,909.5672,1801.8787,2238.4224,,3956.5609999999997,3142.2102,4068.3518,1172.7438,4601.7905,2211.753108823529
AT2G42830-AT4G09960,,3689.7212,2572.7178,,,,,,,,2432.3667,,,,,,,,,105.39031000000001,3689.7212,2200.049002500001
AT2G42830-AT5G67110,,3200.4207,191.1895,193.82712,,,,,,,,,,,,,,,,,3200.4207,1195.1457733333334
AT2G42830-AT5G02030,,,,,,,,,,,497.21237,,,,,,,,,,497.21237,497.21237
AT4G09960-AT4G18960,,,,,,,,,,,1171.9857,,,,,,,,,,1171.9857,1171.9857
AT4G27330-AT5G07280,,,230.29218999999998,,,,,,,,,,,,,,,,,,230.29218999999998,230.29218999999998
AT3G28910-AT4G33790,,,,,,,,,,,,,,,,,276.80765,,,,276.80765,276.80765
AT1G71830-AT5G13790,,757.0296,,,,,,,,,,,,,,,,,,,757.0296,757.0296
AT1G79840-AT5G14750,,,,198.84927,,,,,2117.2222,,,,,,,125.8047,,,,,2117.2222,813.9587233333334
AT1G79840-AT3G27920,,2436.0552,,,,,,,,190.07446000000002,,,,834.7133,,,,,,,2436.0552,1153.61432
AT1G79840-AT5G40330,131.2429,7456.609,,1763.0684,887.05505,7284.9873,965.7260000000001,2352.396,3692.7808,2244.7607,,1903.0867,2074.9746,1684.5713,403.12268,754.11176,1473.8083,1859.0485,1337.098,308.54095,7456.609,2143.166052222222
AT1G79840-AT5G53200,,,,,,,,,486.37487999999996,,,,,,,,,,,,486.37487999999996,486.37487999999996
AT1G79840-AT4G09820,,,,,,,,,,,322.54556,,,,,,,,,,322.54556,322.54556
AT2G20610-AT5G60890,,1711.5657,,,,,,,367.2067,,,,,,,,,,,,1711.5657,1039.3862
AT2G20610-AT5G61420,,717.1505,,,,,324.74887,398.55182,,,318.1019,,,259.39367999999996,,,,,,,717.1505,403.58935400000007
AT1G69120-AT5G20240,1325.5104,16636.713,2327.1865,188.5393,,734.0171,,357.89948,,,,,,5268.0547,,,,1140.1024,,,16636.713,3497.25286
AT1G69120-AT4G35900,190.97644,,,,,,,,,,,,,,,,,,,,190.97644,190.97644
AT1G69120-AT3G54340,337.36893,6388.458000000001,255.59949,792.2099599999997,,1617.3945,,554.76355,,242.16132000000002,,204.53337,,2846.0823,,,,619.2702,456.65372,,6388.458000000001,1301.317758181818
AT1G69120-AT5G61850,,1601.8922,,,,,,,,,,,,738.1266,,,,,,,1601.8922,1170.0094
AT1G69120-AT5G03840,,,,,,,,,,158.05652,,,,355.80704,,,,,,,355.80704,256.93178
AT1G69120-AT4G18960,,1374.838,,,,,,,,,,,,829.7093,,,,,,,1374.838,1102.27365
AT1G69120-AT5G60910,,2474.423,195.29187,,,,317.0385,323.59717,,,,,466.84494000000007,3620.345,,,,,850.5719,98.946754,3620.345,1043.38239175
AT2G34710-AT3G52770,,,,,,,,,,,234.64879,,,,,,,,,,234.64879,234.64879
AT2G34710-AT2G37630,,,,,,,,249.04462999999998,266.15442,,,,,,,,,,,,266.15442,257.599525
AT2G33860-AT4G36930,,,,,,,,,,,143.87949,,,,,,,,,,143.87949,143.87949
AT2G33860-AT2G37630,,1422.7009,183.23976000000002,,,,,,,,,,,,,,,,,,1422.7009,802.97033
AT4G18960-AT5G41410,,,,,,,,,,,363.67307,,,,,,,,,,363.67307,363.67307
AT4G18960-AT4G24540,,,,,,,195.9043,,,,,,,,,,,,,,195.9043,195.9043
AT4G18960-AT4G27330,,,467.2629,,,,,,,,,,,,,,,,,,467.2629,467.2629
AT5G40330-AT5G53200,,,,,,,,,1121.7911,,,,291.86578,,,,,325.87268,,,1121.7911,579.8431866666666
AT2G37630-AT5G03680,,,,,,,,,,,,232.94955,,,,,,,,,232.94955,232.94955
AT2G37630-AT2G45190,,1830.4431,247.85022,,,,,,,,961.2789300000001,,,,,,,,,,1830.4431,1013.19075
AT2G37630-AT4G08150,,1559.2855,,,,,,,,137.68933,,755.9843,190.75843999999998,,,,,,,187.71465,1559.2855,566.2864440000002
AT1G12370-AT3G17609,,2029.0695,,,,,2401.2136,353.45016,631.1982,1034.0737,,1793.0259,,512.2073,,,447.1337,,589.7079,297.00342,2401.2136,1008.808338
AT1G12370-AT5G11260,,595.0293,178.74844,,,,,,,,,,,,882.02075,,288.53244,,,,882.02075,486.0827325
AT5G07690-AT5G23010,543.3267,6989.7856,499.07574000000005,632.15393,,680.7144,3185.1514,,,695.7984,,1877.9697,1883.1844,2743.6482,465.64508,,999.03296,,2069.3457,,6989.7856,1789.6024776923075
AT5G07690-AT5G61420,,1487.8729999999994,,713.3057,,,270.55994,,,566.9966,,1703.276,198.58675,687.0355,,,,,459.51178,,1703.276,760.89315875
AT2G22330-AT5G60890,162.03339,4668.01,172.64244,2023.4086,386.92467999999997,4826.432,212.42168999999998,644.66327,1063.9373,199.76068,230.58115,563.9504400000002,511.34778,277.30646,122.66833000000001,,,1746.0393,2081.0642,,4826.432,1170.1877476470588
AT2G37260-AT5G14750,,,,,,,,,2338.0913,,,,,,,,,157.31798,,,2338.0913,1247.70464
AT2G37260-AT5G53200,,,,,,,,,378.27837999999997,,,,,,,,,,,,378.27837999999997,378.27837999999997
AT2G37260-AT4G09820,,4371.052,,,,1819.777,315.5494700000001,,,443.9997,205.489,330.139,695.39404,1260.0896,,,,446.95035,1214.0918,,4371.052,1110.253196
AT2G37260-AT2G46410,,,,,,480.48862,,,,,,,,,,,,,,,480.48862,480.48862
AT2G37260-AT3G13540,,,,,,,,,,,184.03813,,,,,,,,,,184.03813,184.03813
AT3G20770-AT5G25350,,,,,,,767.4350599999997,,,,391.3559,,,,,,,,,,767.4350599999997,579.3954799999998
AT3G54340-AT5G20240,206.04541,17808.12,7315.871999999998,473.78472999999997,161.84235,546.6486,165.36897,226.76384,,934.0415,,,,5313.173000000002,,,,302.62363,,140.24991,17808.12,2799.544495
AT1G76420-AT5G61850,,1317.2944,,,,,,,722.5627400000003,,,,,,,,,,,,1317.2944,1019.92857
AT1G76420-AT5G53950,,,,,,,,,,,,,128.2797,,,,,,,,128.2797,128.2797
AT1G76420-AT3G15170,,,125.01606000000001,,,,,,,,,,,,,,,,,,125.01606000000001,125.01606000000001
AT3G54320-AT5G15530,,,,,,,,,,,468.07199999999995,,,,,,,,,,468.07199999999995,468.07199999999995
AT3G54320-AT5G52920,,,,,,,,,,,602.2485,,,,,,,,,,602.2485,602.2485
AT2G15620-AT5G61420,,875.7933,361.9294,,,,,,523.0636,,,279.67572,,,,,,298.1475,,,875.7933,467.721904
AT3G61250-AT5G61850,,495.78934000000004,194.73119,,,,,,,,,,131.28168,317.7968,,,,,,,495.78934000000004,284.8997525000001
AT1G19220-AT3G58190,,1003.206,,1071.6052,,,,,,,,182.13046,,,,,,,,,1071.6052,752.3138866666667
AT1G19220-AT5G20730,,,,334.9992,,,,,,,,,,,,,,,,,334.9992,334.9992
AT1G19220-AT4G14550,,,,,,,,,698.7597,,,,,,,,,,,,698.7597,698.7597
AT5G07700-AT5G23010,,,,,,,230.0919,,,225.88132000000002,,325.5999,327.123,272.3736,238.93918,,572.896,,,,572.896,313.27212857142865
AT5G12870-AT5G62380,,,,,,,,,420.4015,,,,,,,,,,,,420.4015,420.4015
AT1G23380-AT3G15170,,,392.75327000000004,,,,,,,,,,,,,,,,,,392.75327000000004,392.75327000000004
AT1G23380-AT1G62360,,1424.7623,161.17531,,,,,,,,,,,728.56384,,,,,,,1424.7623,771.5004833333335
AT3G54220-AT5G03150,,1094.6193,,,,,,,2607.0205,,280.03806000000003,,,,,,,,,,2607.0205,1327.2259533333333
AT1G71930-AT5G17420,,739.4518400000003,,1054.519,,701.5377,376.16373,318.79152999999997,1243.889,114.666954,,216.88205,,,,,339.69052,1054.5596,,321.0481,1243.889,589.2000021818181
AT1G71930-AT5G12870,,,,,,,,280.87973,1723.2974,,,,,,,,,207.6046,,,1723.2974,737.2605766666667
AT5G04560-AT5G48670,,,,,,,,,,284.00858,,,,,,,,,,,284.00858,284.00858
AT1G07890-AT5G46590,,,,,,,,,,,,,,,,,372.34326,,,,372.34326,372.34326
AT1G26870-AT1G79580,,1338.0087,,663.4433,,,,251.71576000000002,4900.814,,304.49896,,,,,721.0055,,441.54584000000006,,,4900.814,1231.5760085714287
AT1G56650-AT4G14090,914.0143,13803.34,1484.2653,1865.5372,3384.1858,16522.88,1346.0133,3425.5508,,4831.726,1547.531,7221.6753,3025.979000000001,3813.7375,1793.4296,450.11505,2732.9040000000005,5500.797,5394.8667,1435.1721,16522.88,4236.51157631579
AT3G58780-AT5G67110,,4874.649,1615.3468,,,,,,,,,,,,,,,,,,4874.649,3244.997900000001
AT5G60910-AT5G61850,,,,,,,,,,,,,,517.3485,,,,,,,517.3485,517.3485
AT5G60910-AT5G67110,,,205.30795,,,,,,,,,,,,,,,,,,205.30795,205.30795
AT5G35550-AT5G42800,,,,,,,,,,,788.62805,,,,,,,,,,788.62805,788.62805
AT4G37650-AT5G03150,,1151.5024,,,,,,,,,,,,,,,,549.4294,,,1151.5024,850.4659
AT3G59030-AT5G35550,,470.98312000000004,,,,,,,,,347.8176,,,,,,,,,,470.98312000000004,409.40036000000003
AT3G22170-AT4G15090,,,,,309.1551,,,,,,,,,,,,,,,,309.1551,309.1551
AT1G74310-AT2G26150,2487.1702,36094.31,3242.79,6318.7,8323.812,29201.572,12296.598,3131.185,17797.896,7095.432,4940.2017,16470.154,10277.38,9147.065,4600.4526,7082.9443,9922.705,2821.9465,14232.9795,2240.1177,36094.31,10386.270575
AT1G56600-AT2G26150,,,,,,,,,,,,,,,,,,,543.4707,,543.4707,543.4707
AT1G69120-AT2G45660,,,,,,,,,,,,,,238.97722000000002,,,,,,,238.97722000000002,238.97722000000002
AT2G22540-AT2G45660,,3514.1013,559.2511,,,,,,1992.6024,,,891.38666,890.3580000000003,,,156.70914,,,,,3514.1013,1334.0681
AT2G22540-AT2G45660,,558.8718,,,,,,,478.6792,,,,,,,,,,,,558.8718,518.7755
AT1G19180-AT1G27730,787.5322,4845.8086,,1660.0028,719.9842,15563.48,1259.8331,1613.4045,3157.8193,2484.5327,288.88452,4610.8994,4598.7134,1230.0803,1973.5243,161.24663,6897.8809999999985,2023.8483,6146.1577,3147.6704,15563.48,3324.805439473684
AT1G17420-AT1G27730,,,,,147.93678,,,,,,,,647.4709,,,,503.1299,,,,647.4709,432.8458600000001
AT1G45145-AT1G62300,,,,,,,,,,,793.9681400000003,,,,,,,,,,793.9681400000003,793.9681400000003
AT1G46768-AT2G42540,,,,,,,,,,,,,,,,,,,,346.03567999999996,346.03567999999996,346.03567999999996
AT2G33380-AT2G46680,568.5204,2235.9182,543.7776,1851.8389,1013.0571,5155.791,144.09303,,,1210.7981,,3598.5957,3859.3755,,408.02826,,1050.2681,,248.73127999999997,911.3268,5155.791,1628.5799978571426
AT1G46768-AT5G52310,,,,,,,,,,,,,,,,,,,430.7467,,430.7467,430.7467
AT2G22770-AT2G39310,,2040.0539999999999,,,,502.59448,,,,,,,128.00635,301.65274,,,,,188.28085,,2040.0539999999999,632.1176839999998
AT1G56650-AT5G54060,617.35333,22116.147999999997,1099.5592,2323.1797,3483.2473,11954.063,2564.4932,2145.2805,477.07343,5204.561,621.62854,7075.0796,3837.6316,4504.102,1246.8851,500.10965,2183.0522,2558.145,5627.8506,1899.7434,22116.147999999997,4101.959317500001
AT1G56650-AT5G42800,1070.5247,11507.17,887.25214,3207.7498,2265.0972,8185.2485,1377.5112,9255.271999999999,1139.3308,1821.6729,,4194.7803,4588.7773,6506.531,1076.4012,479.56406,1404.1077,3409.9678,2473.1611,2398.0781,11507.17,3539.378831578947
AT1G56650-AT5G17220,110.88213,8450.06,205.03172,1036.7556,6768.436,17151.643,3612.0046,4278.2,,4668.0356,,7532.0880000000025,4028.4187,6173.4346,3266.2454,182.66653,4151.001,4837.338,2636.2427,2558.5134,17151.643,4535.944276666667
AT1G51680-AT1G79180,,2175.3818,,,,,,,4974.8076,,,190.58325,,,,,,,,,4974.8076,2446.924216666667
AT1G28300-AT2G22810,,,,,,,,,,,,,,,,,,309.5194,,,309.5194,309.5194
AT1G22070-AT2G14610,235.46239,,,,,,,,,,,,,,,,,,,,235.46239,235.46239
AT1G32640-AT2G24850,,,,250.30215,,,339.97684,,2711.7866,,,,144.89828,,,2064.9194,168.94598,723.3849,,,2711.7866,914.8877357142858
AT5G15840-AT5G37260,,5524.183000000001,372.10233,,588.50464,6428.8984,1018.7057,188.30704,,3665.3513,,2017.7917,1235.4495,3127.43,398.9523,,2687.2415,968.3594400000001,5399.4043,755.3580000000003,6428.8984,2291.7359433333336
AT3G50970-AT4G25490,,,,,,,,,,317.88013,,,,,,,,,,240.74611000000002,317.88013,279.31312
AT1G17420-AT1G74930,,653.38367,,,,,,,1663.6459,,,,,,,,,,,,1663.6459,1158.514785
AT1G69120-AT2G33810,314.03867,2497.246,282.2138,,,,,,,,,,,1685.8793,,,,,,,2497.246,1194.8444425
AT1G56650-AT3G55120,,,,,,,2283.9587,,,,,280.43195,258.3382,,,,,,,,2283.9587,940.9096166666667
AT1G79180-AT2G30490,,,,,,,,,782.24603,,,,,,,,,328.04736,,,782.24603,555.146695
AT4G15480-AT5G11260,,,,,,,163.90787,,,709.2081,,,,,116.68490600000001,,,,381.18292,,709.2081,342.745949
AT2G47460-AT5G11260,,1296.9524,,,,,192.42702,1293.7395,3644.1372,,,480.70312,,,339.7686,,,1256.9644,1173.6332,,3644.1372,1209.79068
AT2G17950-AT2G33880,,2045.2743,,,,,,,,,,,,,,,,,,,2045.2743,2045.2743
AT3G24650-AT3G26790,,,,,,,,,,,,,,,121.21451599999999,,,,,,121.21451599999999,121.21451599999999
AT1G28300-AT3G26790,,,165.15633,,,,,,,,,,,,,,,,,,165.15633,165.15633
AT3G50970-AT4G25470,,,,,,,,,,150.64293999999995,,,,,,,,,172.05478,147.90182,172.05478,156.86651333333333
AT1G46768-AT4G25470,,,,,,,,,,,,,,,,,,,175.25964,,175.25964,175.25964
AT1G56650-AT4G09820,,3152.8647,,627.9839,,3732.9316,723.4472,1278.0181,,1135.5837,,1675.9753,1231.8945,2294.7395,430.5751,884.21063,,3724.6675,3584.3452,380.45203,3732.9316,1775.5492114285714
AT1G63650-AT2G46410,,1959.3801,540.8539,,,,,,,,293.9859,,,,,,,,,,1959.3801,931.4066333333334
AT1G79840-AT2G46410,,3676.765,,,,,125.85138,,,,,,284.00714,493.87253,,184.58762,,,,,3676.765,953.016734
AT1G01060-AT2G46830,3338.8394,48115.207,7308.2446,6991.852,5632.2456,47357.4,15586.01,17814.883,17315.953,19205.162,3186.6226,25986.127,9887.045,9568.096,2860.855,3902.1858,26708.922000000002,6548.8228,26204.854,3372.235,48115.207,15344.578090000005
AT2G21660-AT2G46830,118.27447,,195.90243999999998,,,374.46417,,383.54822,,,,534.7094,,158.23238999999995,2338.112,,322.5465,271.6111,,163.62918,2338.112,486.102987
AT1G32900-AT2G46830,142.48606999999996,1002.9856,,,974.1928,16107.136,2420.4558,,,6325.557,,1548.8878,3354.7021,2944.7209999999995,1016.53796,,4772.8613,532.4926,7138.0967,615.8989,16107.136,3492.643687857143
AT1G22770-AT2G46830,,,,,,,,,,,,,157.24251999999996,,,,,,,,157.24251999999996,157.24251999999996
AT1G01060-AT2G40080,676.2824,5902.2812,1942.8295,490.29445999999996,,689.0403,773.9739400000003,4520.1035,4998.0317,,538.05365,3569.9944,1390.6497,303.2933,434.42157000000003,2490.3564,3494.3008,1831.0171,1043.3032,190.58319,5902.2812,1959.9339061111111
AT1G01060-AT2G21660,269.81244,3015.0409999999997,485.2529,974.2828,,2707.0442,1289.9435,977.2556,289.28087999999997,644.15405,,5336.571999999999,209.9628,183.93858,2963.9265,135.4276,7026.725,1346.5868,185.59951999999998,746.14545,7026.725,1599.27509
AT1G01060-AT1G22770,,,,193.53387,,,,,549.0328400000002,120.30731000000002,,403.89484,178.58437,189.99362,,,328.63608,961.0160000000001,,,961.0160000000001,365.62486625
AT1G67990-AT2G16910,,3090.9368,526.7201,231.16953999999998,,,,,,,,,,,,,,,,,3090.9368,1282.9421466666665
AT1G66850-AT2G16910,,2515.2285,1525.283,,,,,351.69723999999997,,,,,,155.20483000000004,,,,,,,2515.2285,1136.8533925000004
AT1G13140-AT2G16910,,733.80927,1324.1028,,,,,,,,,,,,,,,,,,1324.1028,1028.956035
AT1G75790-AT2G16910,,,392.1949,,,,,,,,,,,,,,,,,,392.1949,392.1949
AT1G56650-AT1G66390,,9792.151,897.6134,1602.7726,531.49554,17681.47,3405.0032,5362.691999999999,,3180.173,,4300.616,3640.711,2668.9612,3136.0415,,1407.6947,4514.7314,6814.518,811.05334,17681.47,4359.2311175
AT1G21970-AT2G17950,116.33800500000001,,,,,,,,,,,,,,,,,,,,116.33800500000001,116.33800500000001
AT1G27730-AT1G32640,92.98734,,,,,,,379.81427,,,,,198.57169,,,,226.99733999999998,250.53377000000003,,93.99611,379.81427,207.15008666666668
AT1G19180-AT1G32640,457.09286,7858.1855,1167.5696,885.0696,234.87653999999998,784.2392,888.8915400000003,2378.3105,938.7803,496.15854,540.9012,2626.825,834.6654,3346.8743,548.6816,1029.455,1757.3826,818.2478,256.265,551.9872,7858.1855,1420.0229640000002
AT1G28370-AT1G32640,,,,,,,,,,,,,177.13528,184.30989,307.74298,,588.4419,227.45392,,,588.4419,297.016794
AT1G17420-AT1G32640,,1374.6791,378.028,1009.9832,818.68036,1610.9719,627.42017,193.51315,1059.8987,337.9324299999999,,481.86847,3418.83,3778.0425,869.44666,116.3017,877.1962,1461.8341,206.5716,843.8175699999997,3778.0425,1081.389767222222
AT1G77760-AT2G47260,,,,,,,,,269.12,,,,,,,,,,,,269.12,269.12
AT3G59060-AT4G37770,,,,,,,,,,,,,207.31403,,,,,,973.8153699999999,,973.8153699999999,590.5646999999999
AT1G30040-AT2G20180,,,,,,,,,,,,,,,,,464.84112999999996,,,,464.84112999999996,464.84112999999996
AT1G15550-AT2G20180,,,,,,,,,,,,217.72392000000002,141.11081000000001,,,,,,,,217.72392000000002,179.41736500000005
AT1G56650-AT5G17050,,4755.24,,,816.57794,4496.7373,1061.6799,,,,,1934.9976,1938.8987,1025.5977,683.24805,403.42978,,1090.1814,,295.64554,4755.24,1682.0212645454544
AT2G47460-AT3G51240,,2595.374,687.4902,647.7959999999998,,422.42895999999996,1588.3922,,1656.9982,,457.29758,1112.5378,150.85876000000005,234.99251,509.77264,,,,,,2595.374,914.9035318181816
AT2G45450-AT5G60690,,1564.2709,,,,,,,,,,1016.63165,,,,,,,,,1564.2709,1290.451275
AT2G45190-AT4G37750,,503.88852,,,,,,,,,205.14911999999998,,,,,,,,,,503.88852,354.51882
AT1G19850-AT1G73590,,899.8479,,,,,,,,,,,,205.8224,,,,,,,899.8479,552.83515
AT3G50970-AT4G25480,,,685.35785,,278.13477,676.1406,,,,,,,,,,,167.19106000000005,,357.68927,,685.35785,432.90271
AT3G58780-AT4G09960,,2546.599,2742.1865,191.35128999999998,,,,,,,1335.315,,,,,,,,,,2742.1865,1703.8629474999998
AT5G14750-AT5G53200,,,,,,,,,2254.0593,,,,,,,,,,,,2254.0593,2254.0593
AT1G01380-AT1G79840,,,,,,,,,,,,,,324.45865,,,,,,,324.45865,324.45865
AT3G15170-AT3G23290,,,463.81638,,,,,,,,,,,,,,,,,,463.81638,463.81638
AT2G47460-AT5G08640,191.45427,5999.8594,1256.1763,592.4026,,458.89087,689.9795,1034.5143,2452.3633,,177.46623,891.7167,423.83865,583.8179299999998,309.6907,,345.8581,438.04065,836.9774,322.25247,5999.8594,1000.3117276470587
AT1G26310-AT1G69120,,4067.9392,742.9646,,,,,,,,,,,877.2191,,,,,187.32639,,4067.9392,1468.8623225
AT1G71930-AT2G38080,,462.52057,,446.47747999999996,,,,222.80379,1162.7535,117.56621000000001,,337.91595,,654.9043,,,,704.237,,,1162.7535,513.64735
AT3G54340-AT4G18960,429.55685,2231.3406,1264.1564,,,,,202.9467,,183.6821,,,,2359.885,,,,,,,2359.885,1111.9279416666668
AT2G45190-AT4G18960,,,163.42323000000005,,,,,,,,,,,,,,,,,,163.42323000000005,163.42323000000005
AT5G14750-AT5G40330,,,,370.148,,,,,1954.4679999999998,,,,,,,,,,,,1954.4679999999998,1162.308
AT1G32240-AT2G37630,,,,,,,,,,,,258.51477,125.85808600000001,,,,,,,,258.51477,192.186428
AT1G53230-AT2G37630,91.79485,,,,,381.42413,,,,,,,313.42334,,,,,,685.10645,,685.10645,367.9371925
AT1G56650-AT5G13930,,,,,1851.7954,2196.317,155.59799999999996,,,,,327.1042,146.78777,448.15576,,,,818.6134599999997,,222.99434,2196.317,770.9207412499999
AT2G47460-AT5G13930,,995.3531,375.8475,574.4354,,,,,443.36624000000006,,136.04126000000002,,143.71545,226.07398999999998,,,,,386.80023,,995.3531,410.20414625
AT1G19850-AT3G20840,,,,829.72906,,,,,391.9521,,,,,,,,,,,,829.72906,610.8405799999998
AT5G20240-AT5G61850,,623.9956,,,,,,,,,,,,,,,,,,,623.9956,623.9956
AT1G26310-AT5G61850,,,,,,,,,,,,,,225.27785,,,,,,,225.27785,225.27785
AT1G56650-AT2G37260,,,,,,,,,,,,,,,,,,,252.29527000000002,,252.29527000000002,252.29527000000002
AT1G66390-AT2G37260,,,,,,,,,,,,,,,,,,304.62695,226.90024,,304.62695,265.763595
AT1G63650-AT2G37260,,1275.3184,151.62569,,,,,,1345.1688,,,,,,,454.29352,,,,,1345.1688,806.6016025000001
AT1G79840-AT2G37260,,4982.697,1161.2072,,,874.31384,380.23102,,981.05664,,,,221.06284,442.92602999999997,101.39814,1382.3042,,1199.6106,,,4982.697,1172.680751
AT3G53260-AT4G38620,,544.16,,751.8132,,,,204.4612,424.30142,,,,,,,,,,,,751.8132,481.18395499999997
AT1G56650-AT3G29590,,6474.251,648.0082,677.18646,563.6945,3741.0312,214.55891,1258.1558,,735.3299,,1271.7346,913.6494,4026.8135,380.09558,,,596.3958,1261.1101,252.43902999999997,6474.251,1534.2969320000002
AT1G28300-AT5G13790,,,,,,,,,,,166.17297,,,,,,,,,,166.17297,166.17297
AT1G26310-AT2G27990,,,236.81107999999998,,,,,,,,,,,,,,,,,,236.81107999999998,236.81107999999998
AT2G47460-AT4G15480,,11574.625,,,,,3024.5476,2126.0222,6375.998000000001,,,2198.7756,198.93286,1098.7839,1734.7577,,,,422.98773,395.85486000000003,11574.625,2915.1285450000005
AT3G54220-AT4G37650,81.20683000000002,879.79626,,,,,,,309.91998,,,,,,,,,582.61414,,,879.79626,463.3843025000001
