edge,chemical,development,flower,hormone-aba-iaa-ga-br,hormone-ja-sa-ethylene,leaf,light,nutrients,root,rosette,seed,seedling1wk,seedling2wk,shoot,stress-light,stress-other,stress-pathogen,stress-salt-drought,stress-temperature,wholeplant,wt,avgwt
AT1G63650-AT5G08640,,,,,,,0.00109736932193751,,,,,,0.000497388517278511,0.000575335758421453,,,,,0.0026523805827794,,0.0026523805827794,0.0012056185451042186
AT1G63650-AT5G07100,,,,,,,0.0010491151502824401,,,,,0.0005223161331838701,0.000253222420601586,0.000105337507973057,,,,,,,0.0010491151502824401,0.0004824978030102383
AT1G63650-AT5G53200,,,,,,,,,,,0.00276096866787172,,,,,,,,,,0.00276096866787172,0.00276096866787172
AT1G63650-AT1G79840,,,,,,,,,0.0018251300695453605,,0.00664762909442033,,,,,,,,,,0.00664762909442033,0.004236379581982845
AT1G76580-AT5G41670,,,,,,,,,,,,,,,,,,,0.00340250456642857,,0.00340250456642857,0.00340250456642857
AT1G72770-AT5G67300,,,,0.00113547330820789,,,0.00119964720796404,,,,,,,,,,,,,,0.00119964720796404,0.0011675602580859651
AT1G14410-AT4G13940,,,,,,,,,,,0.00950847418185428,,,,,,,,,,0.00950847418185428,0.00950847418185428
AT2G47180-AT5G16820,,,,,,,,,,,0.00526934778856625,,,,,,,,,,0.00526934778856625,0.00526934778856625
AT1G01470-AT5G05410,0.0020324473341843,0.00155262698313704,0.0018569582560365398,0.0036207477373299997,,0.00298351236181605,0.0147637827476805,,0.0009803913487754108,0.0128908717484287,0.00753898577469325,0.0070384028026986,0.0046045964028374,0.00141964068675062,0.0270092567809566,,,0.0393622175549549,0.00551015926243871,0.00391292849040439,0.0393622175549549,0.008567345392070188
AT3G04720-AT5G47220,,0.0006925288740959701,,,,0.00138686327165318,,,,0.00764047388952924,0.00145882134186085,0.000294246221205468,,,,,0.0100051997323204,,,0.00378518990939196,0.0100051997323204,0.0036090461771510094
AT3G19290-AT5G52300,,,,,,,,,,,0.00513997511523016,,,,,,,0.0119517263813918,,,0.0119517263813918,0.00854585074831098
AT2G22240-AT5G16820,,,,,,,,,,,0.0176113010710571,,,,,,,,,,0.0176113010710571,0.0176113010710571
AT1G20440-AT4G25490,,,,,,0.0021191067972117198,,,,0.0113539518280278,,,,0.000202646601651404,,,,,0.0134461243737801,0.00135577852815157,0.0134461243737801,0.005695521625764519
AT1G20440-AT4G25480,,,,,,0.00562580707426894,,,,0.0159374122437821,,,,0.00462750685860103,,,,0.0137728349949547,0.0533816861287686,0.00514318583863752,0.0533816861287686,0.016414738856502145
AT2G27050-AT4G27440,,,,,,0.00198912399665638,,,,,,0.000256664056263982,0.00034366845926421,,,,,,,,0.00198912399665638,0.0008631521707281908
AT2G46270-AT4G10040,,,,,,0.00124155585477422,,,,,,,,,0.0045003929438458285,,,0.00475806896749079,0.00126346356592969,,0.00475806896749079,0.002940870333010132
AT1G74310-AT5G54070,,,,,,,,,,,0.0101329409486228,,,,,,,,,,0.0101329409486228,0.0101329409486228
AT1G65620-AT2G45190,,,,,,,,,,,0.003014265238267161,,,,,,,,,,0.003014265238267161,0.003014265238267161
AT1G65620-AT4G00180,,,,,,,,,,,,,,0.000110115426827486,,,,,,,0.000110115426827486,0.000110115426827486
AT1G65620-AT5G16560,,,,0.000806998825911887,,,,,0.0006325662722208032,,,,,,,,,,,,0.000806998825911887,0.0007197825490663451
AT1G77120-AT4G25470,,,,,,,,,,,,,,,,,,,0.00344079064572055,,0.00344079064572055,0.00344079064572055
AT4G31550-AT5G42650,,,,,,,,,,,,,,0.000211120505088164,,,,,,,0.000211120505088164,0.000211120505088164
AT5G07690-AT5G23010,0.0016416200065515196,0.0077832817678803205,0.0024188545952453303,,0.0015624781377663,0.0181058283576944,0.0134254629885497,,,0.0515120551869521,,0.0040417475915899,0.00570156085893119,0.12579053740752802,0.00666746265612001,0.0170807519655214,0.0186893778581651,,0.0589359231213187,,0.12579053740752802,0.02381121017855814
AT5G07690-AT5G61420,,0.0017870890373080602,,,,0.00670371923291459,0.0053612858884216396,,,0.0597012576850157,,0.00335387854676277,0.006177745817835,0.0288301513728174,0.00343126228606203,,0.0204342519900138,,0.0392260627043429,0.0009032436096708961,0.0597012576850157,0.015991813470105892
AT5G44420-AT5G47220,,,,,,,,,,0.0017345895567692196,,,,,,,,,,,0.0017345895567692196,0.0017345895567692196
AT3G47640-AT4G13940,,,,,,,,,,,0.0018642677003698602,,,,,,,,,,0.0018642677003698602,0.0018642677003698602
AT4G37750-AT5G60690,0.00160605267757182,0.0039460942235238,0.0219972777301886,,0.00322296630007063,0.0011685417607727301,0.00200840212241641,,,0.00234275508692288,,0.00138573429294745,0.000998098584045967,0.0021556051132529197,,,,,,0.00314359682104132,0.0219972777301886,0.003997738610250411
AT5G12030-AT5G16820,,,,,,,,,,,0.00652863992310677,,,,,,,,,,0.00652863992310677,0.00652863992310677
AT1G52690-AT5G05410,,0.00125681527955685,,0.0041909710652221,,,0.00238300657310624,,,,0.00191071787942217,0.00125534375369684,0.0011848298327216801,0.000245897848324271,0.00241877105590419,,,0.0286900329495313,,0.000542544345171943,0.0286900329495313,0.004407893058265758
AT5G05730-AT5G60890,0.00144384999601757,,,,,,,,,,,,,,,,,,,,0.00144384999601757,0.00144384999601757
AT2G33860-AT2G45190,,,0.0102473009288128,,0.0082614023636305,0.00117808808613404,,,,,0.00243798960673161,,,,,,,,,,0.0102473009288128,0.005531195246327238
AT2G33860-AT2G37630,0.00245661862454401,0.00301321125128953,0.0446664956091692,,0.0109684065562679,0.00359147110046989,,,,,0.0044638366458450394,0.00251190579237049,0.00201083720494737,0.00012318097764896498,0.0033959649936949198,,0.0071972937614796905,,0.00374880937668203,0.000633095948486422,0.0446664956091692,0.006829317526376573
AT2G33860-AT4G36930,,,0.00259685640167137,,,,,,,,0.0080914894675899,,,,,,,,,,0.0080914894675899,0.0053441729346306345
AT2G36010-AT5G24330,,0.00253253041338093,0.00309595051645154,,,,,,0.0014999340130101304,,,,,0.000360987279879151,,,,,,,0.00309595051645154,0.001872350555680437
AT1G10170-AT4G39030,,,,,0.00543592497872679,,,,,,,,,,,,,,,0.0043567733583939295,0.00543592497872679,0.004896349168560361
AT1G10170-AT1G74710,,,,,,,,,,,,,,,,,,,,0.000574004861339815,0.000574004861339815,0.000574004861339815
AT5G23010-AT5G61420,0.00218977408840779,0.0131773768109295,0.0056074245886401294,0.008336573487127841,0.0147232367582982,0.0158166940687686,0.00143014671742246,0.0091035424628254,0.00519632977219094,0.0317567944368989,,0.0037805612712605696,0.0107376832874476,0.0181680217839997,,0.0191005243856592,0.066397204969176,0.0122282914442789,0.008963014315721121,,0.066397204969176,0.014512540861708991
AT1G65060-AT4G38620,,0.000664045213224997,,0.00101431603744679,,,0.00805516183301789,,,0.00297015499141193,,0.000560260027931722,0.0017672006023481698,,0.00430891580143311,,,,0.0065062335912537215,,0.00805516183301789,0.0032307860122585412
AT3G17609-AT3G47430,,,,,,,0.0235032386940552,,,0.00347293163825678,,0.00749653140249567,0.00230949880067804,0.0015380089435059999,0.00468174691363265,,,,,,0.0235032386940552,0.0071669927321040576
AT3G17609-AT5G13930,,0.00279361338294058,,,,0.00114134260143182,0.0352164637570317,,0.00384938278200341,0.0114136200368013,,0.00362846782736009,0.00257923326406183,0.00113407073664529,0.00935652555441142,,,,0.0503939668882962,0.00135240254536102,0.0503939668882962,0.011169008125122242
AT3G17609-AT3G22840,0.0119537021651767,0.00599517381126532,0.00629745007743589,0.0011191965908249099,,0.0152182140283475,0.110406053614549,,0.00458273829306697,0.0466858060706208,,0.013591555581622,0.00651227866039607,0.007352480884708679,0.11479631621250501,,0.00487152253291532,,0.0707784460192795,0.0237447529160353,0.11479631621250501,0.02959371249724993
AT1G20450-AT4G25480,,,,,0.0020911984295196,0.008665556594466571,0.00261219523697364,,,0.0332293680036549,,0.000615756395549276,0.00250602486826839,0.00567265729360037,0.00550223506989566,,,0.0253944143416504,0.0752239344219742,0.0117574813111887,0.0752239344219742,0.015751892906067433
